method,expected_return,num_rollouts,k,exp,time_minutes
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,0.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
PW0.5,70.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,140.0,10,0.05,0.5,22.856846686204275
PW0.5,170.0,10,0.05,0.5,22.856846686204275
